class_name,file_name,relative_path,status,fail_stage,fail_reason,laplacian_var,brightness_mean,flag_blur,flag_dark,flag_bright,markers_expected_detected,markers_total_detected,markers_expected_assigned,markers_used_for_transform,detect_variant,selection_mode,transform_kind,transform_inliers,final_gray_path,split
calibrador,075.jpg,calibrador\075.jpg,ok,,,60.95343924809208,105.17697771990741,False,False,False,4,4,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\075.png,val
calibrador,076.jpg,calibrador\076.jpg,ok,,,59.42423456457435,109.44852864583333,False,False,False,3,3,3,3,bright,center_expected_plus_positional,affine_centers,2,preprocessed\final_gray\calibrador\076.png,train
calibrador,077.jpg,calibrador\077.jpg,ok,,,55.34406046281468,111.80223427854938,False,False,False,4,4,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\077.png,train
calibrador,078.jpg,calibrador\078.jpg,ok,,,58.83266053190297,108.39351755401235,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\078.png,train
calibrador,079.jpg,calibrador\079.jpg,ok,,,51.42255492503941,118.93908323688271,False,False,False,4,5,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\079.png,train
calibrador,080.jpg,calibrador\080.jpg,ok,,,45.79968981689653,104.82713879243828,False,False,False,4,6,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\080.png,train
calibrador,081.jpg,calibrador\081.jpg,ok,,,45.28874939073662,101.4896238425926,False,False,False,4,4,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\081.png,train
calibrador,082.jpg,calibrador\082.jpg,ok,,,47.29244530295332,104.59750868055555,False,False,False,4,5,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\082.png,val
calibrador,083.jpg,calibrador\083.jpg,ok,,,49.93476702935536,103.25466531635803,False,False,False,4,5,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\083.png,train
calibrador,084.jpg,calibrador\084.jpg,ok,,,49.58515609514318,101.83889130015432,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\084.png,train
calibrador,085.jpg,calibrador\085.jpg,ok,,,51.88132660763285,102.9714023919753,False,False,False,4,7,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\085.png,train
calibrador,086.jpg,calibrador\086.jpg,ok,,,51.601408124531886,102.77902970679013,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\086.png,train
calibrador,087.jpg,calibrador\087.jpg,ok,,,51.55975927988316,104.31520688657407,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\087.png,train
calibrador,088.jpg,calibrador\088.jpg,ok,,,54.884670512015234,104.21102719907407,False,False,False,4,5,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\088.png,train
calibrador,089.jpg,calibrador\089.jpg,ok,,,52.293166393902496,108.69927613811728,False,False,False,4,4,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\089.png,train
calibrador,090.jpg,calibrador\090.jpg,ok,,,50.580827370265546,109.98003858024691,False,False,False,4,6,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\090.png,test
calibrador,091.jpg,calibrador\091.jpg,ok,,,48.36813267580208,107.44253713348765,False,False,False,4,6,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\091.png,train
calibrador,092.jpg,calibrador\092.jpg,ok,,,49.73686529253469,110.22335599922839,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\092.png,train
calibrador,093.jpg,calibrador\093.jpg,ok,,,55.32067799733596,112.50903886959877,False,False,False,4,6,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\093.png,test
calibrador,094.jpg,calibrador\094.jpg,ok,,,57.531771723860544,113.75939332561728,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\094.png,val
calibrador,095.jpg,calibrador\095.jpg,ok,,,54.193256524621695,113.54811294367283,False,False,False,4,4,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\095.png,train
calibrador,096.jpg,calibrador\096.jpg,ok,,,50.965150405285165,114.7697974537037,False,False,False,4,5,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\096.png,test
calibrador,097.jpg,calibrador\097.jpg,ok,,,50.31373112406139,105.46909143518519,False,False,False,4,5,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\097.png,test
calibrador,098.jpg,calibrador\098.jpg,ok,,,50.46360332572948,111.37592399691358,False,False,False,4,5,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\098.png,test
calibrador,099.jpg,calibrador\099.jpg,ok,,,48.210311444355995,108.26257378472222,False,False,False,4,4,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\099.png,train
calibrador,100.jpg,calibrador\100.jpg,ok,,,49.13910288532375,114.5818605324074,False,False,False,4,5,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\100.png,train
calibrador,101.jpg,calibrador\101.jpg,ok,,,49.26108782933774,114.26054639274692,False,False,False,4,5,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\101.png,train
calibrador,102.jpg,calibrador\102.jpg,ok,,,47.51111005604853,113.07596836419754,False,False,False,4,5,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\102.png,val
calibrador,103.jpg,calibrador\103.jpg,ok,,,52.92021691258225,111.65605854552469,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\103.png,train
calibrador,104.jpg,calibrador\104.jpg,ok,,,35.1788223135489,112.43962625385802,False,False,False,4,5,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\104.png,train
calibrador,105.jpg,calibrador\105.jpg,ok,,,48.28844461155272,113.36907359182099,False,False,False,4,4,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\105.png,train
calibrador,106.jpg,calibrador\106.jpg,ok,,,48.2109329413499,112.90113136574074,False,False,False,4,5,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\106.png,train
calibrador,107.jpg,calibrador\107.jpg,ok,,,54.60233540396822,112.62594859182099,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\107.png,train
calibrador,108.jpg,calibrador\108.jpg,ok,,,53.12540148192146,113.47149546682098,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\108.png,train
calibrador,109.jpg,calibrador\109.jpg,ok,,,55.03214190590941,112.97638695987655,False,False,False,4,6,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\109.png,train
calibrador,110.jpg,calibrador\110.jpg,ok,,,54.39310471489373,114.1448789544753,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\110.png,train
calibrador,111.jpg,calibrador\111.jpg,ok,,,56.41400453849179,111.64617235725309,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\111.png,val
calibrador,112.jpg,calibrador\112.jpg,ok,,,53.230639380485634,112.81385030864197,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\112.png,train
calibrador,113.jpg,calibrador\113.jpg,ok,,,49.698325532439405,111.30589554398148,False,False,False,4,5,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\113.png,val
calibrador,114.jpg,calibrador\114.jpg,ok,,,51.119537832721136,112.96993923611112,False,False,False,4,4,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\114.png,train
calibrador,115.jpg,calibrador\115.jpg,ok,,,50.94457215694852,114.75064429012346,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\115.png,train
calibrador,116.jpg,calibrador\116.jpg,ok,,,51.71386808741528,109.47388261959877,False,False,False,4,5,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\116.png,test
calibrador,117.jpg,calibrador\117.jpg,ok,,,51.71439756489519,107.9547796103395,False,False,False,4,5,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\117.png,train
calibrador,118.jpg,calibrador\118.jpg,ok,,,54.73370455425154,112.71515769675926,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\118.png,train
calibrador,119.jpg,calibrador\119.jpg,ok,,,54.62545707584352,113.85788580246914,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\119.png,train
calibrador,120.jpg,calibrador\120.jpg,ok,,,50.751566286129545,110.92731433256174,False,False,False,4,6,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\120.png,train
calibrador,121.jpg,calibrador\121.jpg,ok,,,50.61764318676278,113.2387109375,False,False,False,4,5,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\121.png,train
calibrador,122.jpg,calibrador\122.jpg,ok,,,10.340333555816294,114.03140142746913,True,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\122.png,train
calibrador,123.jpg,calibrador\123.jpg,ok,,,49.022901083483326,111.15062210648148,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\123.png,test
calibrador,124.jpg,calibrador\124.jpg,ok,,,47.271650697156886,111.78362027391975,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\124.png,test
calibrador,125.jpg,calibrador\125.jpg,ok,,,48.26175483719916,108.93452690972222,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\125.png,train
calibrador,126.jpg,calibrador\126.jpg,ok,,,51.27753699090275,112.14968460648149,False,False,False,4,6,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\126.png,train
calibrador,127.jpg,calibrador\127.jpg,ok,,,50.55610763495174,109.24532407407408,False,False,False,4,5,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\127.png,train
calibrador,128.jpg,calibrador\128.jpg,ok,,,40.092926779792734,111.49765190972222,False,False,False,4,6,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\128.png,train
calibrador,129.jpg,calibrador\129.jpg,ok,,,56.18344371184372,114.11111786265432,False,False,False,4,5,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\129.png,train
calibrador,130.jpg,calibrador\130.jpg,ok,,,56.41623769067393,114.68128858024691,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\130.png,val
calibrador,131.jpg,calibrador\131.jpg,ok,,,56.305529735321336,111.7848046875,False,False,False,4,5,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\131.png,train
calibrador,132.jpg,calibrador\132.jpg,ok,,,54.50872579909634,112.7637003279321,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\132.png,train
calibrador,133.jpg,calibrador\133.jpg,ok,,,57.45000567177259,107.33040219907407,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\133.png,val
calibrador,134.jpg,calibrador\134.jpg,ok,,,53.12343250864707,112.99008342978395,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\134.png,val
calibrador,135.jpg,calibrador\135.jpg,ok,,,52.176971802399464,113.16289641203704,False,False,False,4,6,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\135.png,train
calibrador,136.jpg,calibrador\136.jpg,ok,,,55.87951227052209,110.61735966435185,False,False,False,4,5,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\136.png,val
calibrador,137.jpg,calibrador\137.jpg,ok,,,7.299504619135928,113.1704012345679,True,False,False,3,3,3,3,clahe,center_expected_plus_positional,affine_centers,2,preprocessed\final_gray\calibrador\137.png,train
calibrador,138.jpg,calibrador\138.jpg,ok,,,59.8579603728227,115.0998900462963,False,False,False,4,5,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\138.png,val
calibrador,139.jpg,calibrador\139.jpg,ok,,,47.36052558030284,113.84415653935186,False,False,False,4,5,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\139.png,test
calibrador,140.jpg,calibrador\140.jpg,ok,,,49.49829947369574,112.66218846450617,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\140.png,train
calibrador,141.jpg,calibrador\141.jpg,ok,,,56.41257612966948,111.93843605324074,False,False,False,4,5,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\141.png,train
calibrador,142.jpg,calibrador\142.jpg,ok,,,56.18602659186473,112.50377411265433,False,False,False,4,5,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\142.png,train
calibrador,143.jpg,calibrador\143.jpg,ok,,,54.238379074703445,112.56008246527777,False,False,False,4,5,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\143.png,val
calibrador,144.jpg,calibrador\144.jpg,ok,,,54.99871325994212,112.43458236882717,False,False,False,4,6,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\144.png,test
calibrador,145.jpg,calibrador\145.jpg,ok,,,52.08560798001015,110.07645592206791,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\145.png,test
calibrador,146.jpg,calibrador\146.jpg,ok,,,49.06994208041823,114.78123697916666,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\146.png,train
calibrador,147.jpg,calibrador\147.jpg,ok,,,42.20492998128902,117.76698061342593,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\147.png,test
calibrador,148.jpg,calibrador\148.jpg,ok,,,43.55233793447337,119.3283878279321,False,False,False,4,4,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\148.png,test
calibrador,149.jpg,calibrador\149.jpg,ok,,,44.86511134886983,120.58224826388889,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\149.png,train
calibrador,150.jpg,calibrador\150.jpg,ok,,,38.30146695667343,119.20746672453704,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\150.png,train
calibrador,151.jpg,calibrador\151.jpg,ok,,,49.83542870220201,94.40164400077161,False,True,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\151.png,val
calibrador,152.jpg,calibrador\152.jpg,ok,,,31.579025330592447,115.9242365933642,False,False,False,3,3,3,3,clahe,center_expected_plus_positional,affine_centers,2,preprocessed\final_gray\calibrador\152.png,val
calibrador,153.jpg,calibrador\153.jpg,ok,,,29.475524637774352,122.58566647376543,False,False,False,3,5,3,4,clahe,center_expected_plus_positional,perspective_centers,4,preprocessed\final_gray\calibrador\153.png,train
calibrador,154.jpg,calibrador\154.jpg,ok,,,35.376147279662575,115.72096691743828,False,False,False,4,5,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\154.png,train
calibrador,155.jpg,calibrador\155.jpg,ok,,,36.605482250570965,108.30591338734568,False,False,False,4,4,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\155.png,train
calibrador,156.jpg,calibrador\156.jpg,ok,,,34.72263550924712,109.12850742669752,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\156.png,train
calibrador,157.jpg,calibrador\157.jpg,ok,,,47.37097848967017,111.13626012731481,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\157.png,train
calibrador,158.jpg,calibrador\158.jpg,ok,,,54.68655864196693,111.40144917052469,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\158.png,val
calibrador,159.jpg,calibrador\159.jpg,ok,,,45.574571231776105,111.15194830246914,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\159.png,train
calibrador,160.jpg,calibrador\160.jpg,ok,,,47.624951279812386,110.87769290123457,False,False,False,4,5,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\160.png,test
calibrador,161.jpg,calibrador\161.jpg,ok,,,49.126968954226136,106.43513310185185,False,False,False,4,5,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\161.png,train
calibrador,162.jpg,calibrador\162.jpg,ok,,,52.65244933606452,110.95559124228394,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\162.png,train
calibrador,163.jpg,calibrador\163.jpg,ok,,,49.23547837734562,108.10761429398148,False,False,False,4,6,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\163.png,train
calibrador,164.jpg,calibrador\164.jpg,ok,,,36.66432771231266,99.50240596064815,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\164.png,test
calibrador,165.jpg,calibrador\165.jpg,ok,,,49.40817996880593,108.86672067901235,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\165.png,train
calibrador,166.jpg,calibrador\166.jpg,ok,,,48.20416085306013,116.42418161651234,False,False,False,3,3,3,3,clahe,center_expected_plus_positional,affine_centers,2,preprocessed\final_gray\calibrador\166.png,train
calibrador,167.jpg,calibrador\167.jpg,ok,,,50.78243629549756,104.5323046875,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\167.png,train
calibrador,168.jpg,calibrador\168.jpg,ok,,,53.61933008439294,107.87502218364197,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\168.png,train
calibrador,169.jpg,calibrador\169.jpg,ok,,,51.74904898761086,108.58705391589505,False,False,False,4,4,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\169.png,train
calibrador,170.jpg,calibrador\170.jpg,ok,,,44.69884199077884,106.4704441550926,False,False,False,4,6,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\170.png,val
calibrador,171.jpg,calibrador\171.jpg,ok,,,40.13770922799839,115.67227478780865,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\171.png,val
calibrador,172.jpg,calibrador\172.jpg,ok,,,41.590806679638526,115.2464737654321,False,False,False,4,6,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\172.png,test
calibrador,173.jpg,calibrador\173.jpg,ok,,,48.93959776183124,106.25027440200617,False,False,False,4,4,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\173.png,train
calibrador,174.jpg,calibrador\174.jpg,ok,,,49.20232877678379,111.98060474537037,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\174.png,train
calibrador,175.jpg,calibrador\175.jpg,ok,,,45.43099820100249,110.36708863811728,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\175.png,train
calibrador,176.jpg,calibrador\176.jpg,ok,,,45.74047115610219,109.31928481867284,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\176.png,train
calibrador,177.jpg,calibrador\177.jpg,ok,,,43.54996429606529,103.07353829089506,False,False,False,4,5,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\177.png,train
calibrador,178.jpg,calibrador\178.jpg,ok,,,46.30449215548911,112.17329089506173,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\178.png,train
calibrador,179.jpg,calibrador\179.jpg,ok,,,45.87567561290771,103.15082127700617,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\179.png,train
calibrador,180.jpg,calibrador\180.jpg,ok,,,47.933252290999846,103.02315586419753,False,False,False,3,4,3,4,clahe,center_expected_plus_positional,perspective_centers,4,preprocessed\final_gray\calibrador\180.png,train
calibrador,181.jpg,calibrador\181.jpg,ok,,,43.576985918186615,103.83468557098766,False,False,False,4,5,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\181.png,train
calibrador,182.jpg,calibrador\182.jpg,ok,,,44.46289779615154,107.91326630015432,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\182.png,train
calibrador,183.jpg,calibrador\183.jpg,ok,,,40.403340050939285,107.44865933641975,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\183.png,test
calibrador,184.jpg,calibrador\184.jpg,ok,,,38.23051020447531,98.22917148919753,False,True,False,4,4,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\184.png,test
calibrador,185.jpg,calibrador\185.jpg,ok,,,41.80709278665108,102.27355227623457,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\185.png,train
calibrador,186.jpg,calibrador\186.jpg,ok,,,42.68993438104957,109.1586646412037,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\186.png,val
calibrador,187.jpg,calibrador\187.jpg,ok,,,43.426148209043525,112.0201456404321,False,False,False,4,5,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\187.png,test
calibrador,188.jpg,calibrador\188.jpg,ok,,,48.25263018904322,113.11452739197532,False,False,False,4,4,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\188.png,test
calibrador,189.jpg,calibrador\189.jpg,ok,,,46.11948252707739,112.68240306712963,False,False,False,4,5,4,4,gray,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\189.png,val
calibrador,190.jpg,calibrador\190.jpg,ok,,,42.0743132498282,111.41911168981481,False,False,False,4,6,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\190.png,train
calibrador,191.jpg,calibrador\191.jpg,ok,,,43.58671192861567,112.11024980709877,False,False,False,4,5,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\191.png,test
calibrador,192.jpg,calibrador\192.jpg,ok,,,48.28320069006821,108.04653549382716,False,False,False,3,3,3,3,clahe,center_expected_plus_positional,affine_centers,2,preprocessed\final_gray\calibrador\192.png,train
calibrador,193.jpg,calibrador\193.jpg,ok,,,45.415794147914376,104.8309731867284,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\193.png,train
calibrador,194.jpg,calibrador\194.jpg,ok,,,44.89837045868831,111.74800925925926,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\194.png,train
calibrador,195.jpg,calibrador\195.jpg,ok,,,41.10780960356414,111.31950231481481,False,False,False,4,5,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\195.png,test
calibrador,196.jpg,calibrador\196.jpg,ok,,,43.69022423591143,110.98546199845678,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\196.png,train
calibrador,197.jpg,calibrador\197.jpg,ok,,,50.59218459171249,111.26098042052469,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\197.png,train
calibrador,198.jpg,calibrador\198.jpg,ok,,,50.48263790890205,110.22535445601852,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\198.png,test
calibrador,199.jpg,calibrador\199.jpg,ok,,,48.36000095198843,111.81226417824074,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\199.png,train
calibrador,200.jpg,calibrador\200.jpg,ok,,,50.33419365537923,110.83010368441359,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\200.png,train
calibrador,201.jpg,calibrador\201.jpg,ok,,,44.51733600983704,111.76842737268518,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\201.png,train
calibrador,202.jpg,calibrador\202.jpg,ok,,,45.32043930191647,111.62564429012346,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\202.png,train
calibrador,203.jpg,calibrador\203.jpg,ok,,,47.99186294070318,111.89293643904321,False,False,False,4,5,4,4,bright,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\203.png,test
calibrador,204.jpg,calibrador\204.jpg,ok,,,47.34543591418738,111.50961564429012,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\204.png,train
calibrador,205.jpg,calibrador\205.jpg,ok,,,48.75150842810853,105.92592737268518,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\205.png,train
calibrador,206.jpg,calibrador\206.jpg,ok,,,48.177925800165916,106.89692611882717,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\206.png,train
calibrador,207.jpg,calibrador\207.jpg,ok,,,47.19109127989276,112.35141251929012,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\207.png,val
calibrador,208.jpg,calibrador\208.jpg,ok,,,47.94320504561664,112.4236434220679,False,False,False,4,5,4,4,dark,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\208.png,val
calibrador,209.jpg,calibrador\209.jpg,ok,,,48.859946936679826,108.92997733410493,False,False,False,4,5,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\209.png,train
calibrador,210.jpg,calibrador\210.jpg,ok,,,47.80213491133701,110.90048948688272,False,False,False,4,4,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\210.png,train
calibrador,211.jpg,calibrador\211.jpg,ok,,,49.90933444280475,113.02746624228395,False,False,False,4,7,4,4,clahe,corners_expected_ids,perspective_corners,4,preprocessed\final_gray\calibrador\211.png,train
